Ã¿´Î¶¼¸üĞÂAºÍb£¬½á¹û±È½Ï²î£¬ÕâÒ²ÄÜËµÃ÷£¬Èç¹û»ìÔÓµÄÊ¹ÓÃËùÓĞÊı¾İ£¬»áÓĞÔëÉùÓ°Ïì
New Run at  12/23/2016 10:02:23
, Time, RandomReward; LinUCBReward; 
data,1277935200000,2288;298;12704
data,1217541600000,2288;5100;12704
data,1288566000000,2289;1946;12704
data,1291158000000,2289;4841;12704
data,1277935200000,2289;3427;12704
data,1259622000000,2289;4171;12704
data,1146434400000,2289;17565;12704
data,1233442800000,2289;1712;12704
data,1235862000000,2289;6388;12705
data,1257030000000,2289;423;12706
data,1212271200000,2289;3177;12706
data,1277935200000,2289;7449;12706
data,1159653600000,2289;11581;12706
data,1291158000000,2289;6287;12706
data,1259622000000,2289;7724;12706
data,1254348000000,2289;433;12706
data,1228086000000,2289;10310;12706
data,1122847200000,2289;16007;12706
data,1262300400000,2289;1673;12706
data,1175378400000,2289;2972;12706
data,1288566000000,2289;10065;12706
data,1241128800000,2289;4384;12706
data,1296514800000,2289;7260;12706
data,1249077600000,2289;652;12706
data,1243807200000,2289;5075;12706
data,1298934000000,2289;4814;12706
data,1157061600000,2289;603;12706
data,1249077600000,2289;3368;12706
data,1220220000000,2289;5322;12706
data,1207000800000,2289;10460;12706
data,1225494000000,2289;1833;12706
data,1288566000000,2289;412;12706
data,1262300400000,2289;99;12706
data,1196463600000,2289;543;12707
data,1254348000000,2289;257;12708
data,1277935200000,2289;2264;12708
data,1251756000000,2289;3376;12708
data,1167606000000,2289;6757;12708
data,1272664800000,2289;6808;12708
data,1183240800000,2289;2619;12708
data,1222812000000,2289;10977;12708
data,1191189600000,2289;6201;12708
data,1172703600000,2289;572;12708
data,1270072800000,2289;6528;12708
data,1233442800000,2289;1083;12709
data,1193871600000,2289;356;12709
data,1254348000000,2289;1014;12709
data,1228086000000,2289;13375;12709
data,1259622000000,2289;9774;12709
data,1191189600000,2289;15771;12709
data,1209592800000,2289;16013;12709
data,1214863200000,2289;51;12710
data,1196463600000,2289;2937;12710
data,1275343200000,2289;13257;12710
data,1249077600000,2289;1452;12710
data,1264978800000,2289;228;12710
data,1183240800000,2289;9513;12710
data,1214863200000,2289;8210;12710
data,1241128800000,2289;6247;12710
data,1214863200000,2289;454;12710
data,1280613600000,2290;4916;12710
data,1151704800000,2290;951;12710
data,1283292000000,2290;871;12710
data,1298934000000,2290;712;12710
data,1251756000000,2290;16272;12710
data,1220220000000,2290;16007;12710
data,1183240800000,2290;412;12710
data,1280613600000,2290;2083;12711
data,1298934000000,2290;15776;12711
data,1277935200000,2290;12356;12711
data,1235862000000,2290;15361;12711
data,1291158000000,2290;4252;12711
data,1207000800000,2290;6134;12711
data,1188597600000,2290;15597;12711
data,1188597600000,2290;12392;12711
data,1288566000000,2290;403;12711
data,1235862000000,2290;6495;12711
data,1193871600000,2290;198;12712
data,1264978800000,2290;5802;12712
data,1233442800000,2290;15443;12712
data,1241128800000,2290;53;12712
data,1257030000000,2290;1854;12712
data,1241128800000,2290;1848;12713
data,1238536800000,2290;4119;12713
data,1212271200000,2290;8708;12713
data,1154383200000,2290;1747;12713
data,1288566000000,2290;1700;12713
data,1217541600000,2290;2183;12713
data,1238536800000,2290;1004;12713
data,1291158000000,2290;800;12713
data,1280613600000,2291;14851;12713
data,1233442800000,2291;2544;12713
data,1251756000000,2291;1017;12713
data,1293836400000,2291;718;12713
data,1212271200000,2291;4218;12714
data,1172703600000,2291;17760;12714
data,1141167600000,2291;176;12714
data,1196463600000,2291;432;12714
data,1230764400000,2291;5480;12714
data,1288566000000,2291;288;12715
data,1264978800000,2291;426;12715
data,1285884000000,2291;1005;12715
data,1222812000000,2291;1424;12715
data,1293836400000,2291;11640;12715
data,1280613600000,2291;7906;12715
data,1228086000000,2291;2715;12715
data,1170284400000,2291;15183;12715
data,1199142000000,2291;9913;12715
data,1138748400000,2291;14147;12715
data,1257030000000,2291;18740;12715
data,1235862000000,2291;15569;12715
data,1264978800000,2291;374;12715
data,1183240800000,2291;2408;12715
data,1228086000000,2291;8;12715
data,1201820400000,2291;913;12716
data,1228086000000,2291;1061;12716
data,1199142000000,2291;982;12717
data,1217541600000,2291;17405;12717
data,1270072800000,2291;3628;12717
data,1285884000000,2291;1449;12717
data,1275343200000,2291;55;12718
data,1298934000000,2291;10091;12718
data,1304695874128,2291;2022;12718
data,1188597600000,2291;6159;12718
data,1138748400000,2291;69;12718
data,1270072800000,2291;10523;12718
data,1257030000000,2291;11339;12718
data,1235862000000,2292;7018;12719
data,1146434400000,2292;1275;12719
data,1304689068169,2292;1885;12719
data,1230764400000,2292;6150;12719
data,1291158000000,2292;3723;12719
data,1249077600000,2292;1131;12719
data,1246399200000,2292;5609;12719
data,1267398000000,2292;607;12720
data,1220220000000,2292;529;12721
data,1214863200000,2292;523;12721
data,1288566000000,2292;10977;12721
data,1222812000000,2292;11775;12721
data,1177970400000,2292;13896;12721
data,1275343200000,2292;5785;12721
data,1288566000000,2292;14455;12721
data,1267398000000,2292;159;12721
data,1243807200000,2292;1247;12721
data,1293836400000,2292;8019;12721
data,1304599323688,2292;630;12721
data,1241128800000,2292;1557;12721
data,1196463600000,2292;3413;12721
data,1277935200000,2292;17534;12721
data,1275343200000,2292;17289;12721
data,1212271200000,2292;3639;12721
data,1212271200000,2292;10214;12721
data,1270072800000,2292;1099;12721
data,1267398000000,2292;13102;12721
data,1275343200000,2292;10677;12721
data,1162335600000,2292;17472;12721
data,1172703600000,2292;291;12722
data,1264978800000,2292;3621;12722
data,1267398000000,2292;1183;12722
data,1270072800000,2292;7525;12722
data,1209592800000,2292;3588;12722
data,1185919200000,2292;1772;12722
data,1199142000000,2292;487;12722
data,1285884000000,2292;7618;12722
data,1241128800000,2293;2455;12722
data,1280613600000,2293;5410;12722
data,1288566000000,2293;333;12722
data,1288566000000,2293;5117;12722
data,1164927600000,2293;6493;12723
data,1209592800000,2293;17405;12723
data,1304934693388,2293;1995;12723
data,1293836400000,2293;498;12723
data,1191189600000,2293;540;12723
data,1191189600000,2293;6495;12723
data,1164927600000,2293;5926;12723
data,1243807200000,2293;418;12724
data,1259622000000,2293;538;12725
data,1136070000000,2293;2934;12726
data,1267398000000,2293;314;12726
data,1298934000000,2293;4443;12727
data,1217541600000,2293;1021;12727
data,1212271200000,2293;11518;12727
data,1212271200000,2293;3393;12727
data,1270072800000,2293;1075;12728
data,1228086000000,2293;1976;12729
data,1277935200000,2294;1121;12729
data,1222812000000,2294;18538;12729
data,1267398000000,2294;3530;12729
data,1270072800000,2294;2611;12729
data,1170284400000,2294;7699;12730
data,1230764400000,2294;1130;12730
data,1251756000000,2294;2632;12730
data,1283292000000,2294;7334;12730
data,1233442800000,2294;18532;12730
data,1254348000000,2294;4123;12730
data,1249077600000,2294;283;12730
data,1151704800000,2294;7603;12730
data,1304671082129,2294;14529;12730
data,1233442800000,2294;4087;12730
data,1233442800000,2295;1672;12731
data,1220220000000,2295;1479;12731
data,1264978800000,2295;2342;12731
data,1262300400000,2295;13257;12731
data,1283292000000,2295;1845;12731
data,1254348000000,2295;9862;12731
data,1204326000000,2295;680;12731
data,1136070000000,2295;3749;12731
data,1304597625458,2295;9516;12731
data,1270072800000,2295;215;12732
data,1214863200000,2295;15876;12732
data,1241128800000,2295;441;12733
data,1288566000000,2295;7927;12733
data,1262300400000,2295;634;12733
data,1249077600000,2295;487;12734
data,1267398000000,2295;7383;12734
data,1162335600000,2295;15183;12734
data,1293836400000,2295;6179;12734
data,1304700117282,2295;6498;12734
data,1275343200000,2295;3132;12735
data,1277935200000,2295;4566;12735
data,1288566000000,2295;434;12735
data,1241128800000,2295;625;12735
data,1267398000000,2295;1378;12736
data,1193871600000,2295;192;12736
data,1233442800000,2295;5454;12736
data,1280613600000,2295;972;12736
data,1122847200000,2295;11919;12736
data,1212271200000,2295;15968;12736
data,1262300400000,2295;697;12736
data,1272664800000,2295;2629;12736
data,1257030000000,2295;6833;12736
data,1207000800000,2295;949;12737
data,1199142000000,2295;16616;12737
data,1204326000000,2295;9987;12737
data,1291158000000,2295;6041;12737
data,1259622000000,2295;808;12737
data,1214863200000,2295;6189;12737
data,1249077600000,2295;967;12738
data,1220220000000,2295;10828;12739
data,1228086000000,2295;13123;12739
data,1251756000000,2295;2559;12739
data,1249077600000,2295;972;12739
data,1304932816803,2295;15082;12739
data,1272664800000,2295;2982;12740
data,1209592800000,2295;3965;12741
data,1270072800000,2295;2087;12741
data,1170284400000,2295;485;12741
data,1162335600000,2295;705;12741
data,1222812000000,2295;2373;12741
data,1159653600000,2295;3100;12742
data,1141167600000,2295;10859;12742
data,1217541600000,2295;418;12743
data,1222812000000,2295;5639;12743
data,1257030000000,2295;15178;12744
data,1207000800000,2295;1416;12744
data,1214863200000,2295;360;12744
data,1214863200000,2295;7795;12744
data,1222812000000,2295;77;12744
data,1249077600000,2295;12132;12744
data,1122847200000,2295;536;12744
data,1277935200000,2295;18009;12744
data,1272664800000,2295;6693;12744
data,1254348000000,2295;6350;12744
data,1277935200000,2295;13606;12744
data,1177970400000,2295;10299;12744
data,1159653600000,2295;6546;12744
data,1170284400000,2295;10524;12744
data,1272664800000,2295;13543;12744
data,1217541600000,2295;230;12744
data,1201820400000,2295;461;12744
data,1293836400000,2295;3730;12744
data,1228086000000,2295;2348;12744
data,1230764400000,2295;7116;12744
data,1249077600000,2295;227;12745
data,1246399200000,2295;3779;12745
data,1277935200000,2295;634;12745
data,1283292000000,2295;1486;12745
data,1212271200000,2295;923;12745
data,1235862000000,2295;14529;12745
data,1272664800000,2295;3564;12745
data,1235862000000,2295;7663;12745
data,1304607128105,2295;333;12746
data,1275343200000,2295;1580;12746
data,1283292000000,2295;77;12747
data,1293836400000,2295;820;12747
data,1225494000000,2295;325;12748
data,1233442800000,2295;10699;12748
data,1262300400000,2295;6771;12748
data,1220220000000,2295;1858;12748
data,1214863200000,2295;7795;12748
data,1214863200000,2295;302;12748
data,1262300400000,2295;1131;12749
data,1243807200000,2295;13896;12749
data,1188597600000,2295;9982;12749
data,1280613600000,2295;2830;12749
data,1238536800000,2295;6296;12749
data,1230764400000,2295;683;12750
data,1272664800000,2295;3308;12751
data,1207000800000,2295;11475;12751
data,1246399200000,2295;7819;12751
data,1275343200000,2295;1034;12752
data,1170284400000,2295;3581;12752
data,1204326000000,2295;1294;12753
data,1230764400000,2295;9014;12753
data,1241128800000,2295;525;12753
data,1270072800000,2295;16094;12753
data,1185919200000,2295;644;12753
data,1272664800000,2295;162;12754
data,1167606000000,2295;877;12754
data,1180648800000,2295;293;12754
data,1238536800000,2295;9433;12754
data,1270072800000,2295;310;12754
data,1293836400000,2295;2788;12754
data,1277935200000,2295;1663;12754
data,1262300400000,2295;1832;12755
data,1304937944356,2295;1687;12755
data,1267398000000,2295;5322;12755
data,1209592800000,2295;7947;12755
data,1222812000000,2295;11769;12755
data,1233442800000,2296;11243;12756
data,1201820400000,2296;425;12757
data,1209592800000,2296;300;12758
data,1283292000000,2296;5667;12759
data,1191189600000,2296;3227;12760
data,1220220000000,2296;12826;12760
data,1230764400000,2296;768;12760
data,1293836400000,2296;5549;12760
data,1283292000000,2296;2846;12760
data,1254348000000,2297;6454;12760
data,1164927600000,2297;185;12760
data,1222812000000,2297;1406;12760
data,1249077600000,2297;403;12760
data,1177970400000,2297;13180;12760
data,1159653600000,2297;7806;12760
data,1217541600000,2297;18008;12760
data,1238536800000,2297;1795;12760
data,1296514800000,2297;708;12760
data,1262300400000,2297;453;12760
data,1222812000000,2297;2145;12761
data,1257030000000,2297;18346;12761
data,1257030000000,2297;3019;12762
data,1235862000000,2297;627;12762
data,1251756000000,2297;11792;12762
data,1296514800000,2297;18382;12762
data,1267398000000,2297;159;12762
data,1267398000000,2297;12792;12762
data,1175378400000,2297;2083;12762
data,1196463600000,2297;12124;12762
data,1122847200000,2297;15865;12762
data,1243807200000,2297;580;12762
data,1254348000000,2297;1772;12762
data,1257030000000,2297;16906;12762
data,1228086000000,2297;1015;12762
data,1238536800000,2297;1156;12763
data,1241128800000,2297;2559;12763
data,1199142000000,2297;1633;12763
data,1275343200000,2298;15167;12763
data,1228086000000,2298;2713;12763
data,1267398000000,2298;903;12764
data,1214863200000,2298;14498;12764
data,1238536800000,2298;5879;12764
data,1288566000000,2298;3411;12765
data,1275343200000,2298;1155;12766
data,1249077600000,2298;6010;12766
data,1241128800000,2298;1247;12766
data,1291158000000,2298;627;12766
data,1122847200000,2298;2150;12766
data,1296514800000,2298;9305;12766
data,1204326000000,2298;530;12766
data,1275343200000,2298;6528;12766
data,1277935200000,2298;3341;12766
data,1199142000000,2298;2771;12766
data,1209592800000,2298;167;12766
data,1246399200000,2298;4126;12766
data,1272664800000,2298;316;12767
data,1204326000000,2298;6134;12768
data,1277935200000,2298;683;12768
data,1230764400000,2298;9414;12768
data,1214863200000,2298;498;12769
data,1233442800000,2298;472;12769
data,1262300400000,2298;212;12769
data,1296514800000,2298;2572;12769
data,1251756000000,2298;10857;12769
data,1199142000000,2298;333;12769
data,1270072800000,2298;792;12770
data,1188597600000,2298;429;12770
data,1275343200000,2298;1241;12770
data,1209592800000,2298;7819;12770
data,1238536800000,2298;2185;12770
data,1222812000000,2298;13427;12770
data,1228086000000,2298;722;12770
data,1304596460266,2298;1570;12770
data,1180648800000,2298;2535;12770
data,1272664800000,2298;1414;12770
data,1283292000000,2298;13846;12770
data,1251756000000,2298;9212;12770
data,1238536800000,2298;9322;12770
data,1259622000000,2298;3825;12770
data,1214863200000,2299;5381;12770
data,1277935200000,2299;300;12770
data,1280613600000,2299;11405;12771
data,1199142000000,2299;539;12771
data,1222812000000,2299;2343;12771
data,1262300400000,2299;10996;12771
data,1283292000000,2299;1015;12771
data,1285884000000,2299;1241;12771
data,1212271200000,2299;17332;12771
data,1270072800000,2299;9352;12771
data,1275343200000,2299;510;12771
data,1164927600000,2299;2407;12772
data,1222812000000,2299;2137;12772
data,1180648800000,2300;225;12772
data,1254348000000,2300;10951;12772
data,1164927600000,2300;11508;12772
data,1228086000000,2300;8068;12772
data,1267398000000,2300;9568;12772
data,1291158000000,2300;17534;12772
data,1217541600000,2300;1711;12772
data,1191189600000,2300;4543;12772
data,1243807200000,2300;5728;12772
data,1257030000000,2300;6919;12772
data,1220220000000,2300;3915;12772
data,1296514800000,2300;2681;12772
data,1180648800000,2300;7745;12772
data,1214863200000,2300;498;12772
data,1243807200000,2300;15575;12772
data,1228086000000,2300;7193;12772
data,1259622000000,2300;1151;12772
data,1293836400000,2300;8093;12772
data,1185919200000,2300;9222;12772
data,1298934000000,2300;892;12772
data,1288566000000,2300;8882;12772
data,1257030000000,2300;1281;12772
data,1283292000000,2300;913;12773
data,1222812000000,2300;17635;12773
data,1125525600000,2300;1299;12773
data,1259622000000,2300;9673;12773
data,1249077600000,2300;2571;12773
data,1304606269588,2300;3495;12773
data,1293836400000,2300;72;12774
data,1212271200000,2300;6986;12774
data,1217541600000,2300;3719;12774
data,1122847200000,2300;4242;12774
data,1254348000000,2300;4011;12774
data,1214863200000,2300;88;12774
data,1298934000000,2300;4153;12774
data,1280613600000,2300;3558;12774
data,1204326000000,2300;10909;12774
data,1193871600000,2300;15422;12774
data,1228086000000,2300;2083;12774
data,1285884000000,2300;11802;12774
data,1193871600000,2300;67;12775
data,1217541600000,2300;4073;12775
data,1249077600000,2300;1891;12775
data,1296514800000,2300;3280;12775
data,1233442800000,2301;2552;12775
data,1277935200000,2301;9541;12775
data,1241128800000,2301;10585;12775
data,1233442800000,2301;331;12776
data,1214863200000,2301;11607;12776
data,1214863200000,2301;1043;12777
data,1199142000000,2301;207;12778
data,1180648800000,2301;10908;12778
data,1230764400000,2301;728;12778
data,1293836400000,2301;3124;12778
data,1222812000000,2301;504;12778
data,1233442800000,2301;4919;12778
data,1254348000000,2301;6778;12778
data,1272664800000,2302;1424;12779
data,1167606000000,2302;17189;12779
data,1212271200000,2302;8350;12779
data,1293836400000,2302;1943;12779
data,1270072800000,2302;2345;12779
data,1199142000000,2302;13232;12779
data,1220220000000,2302;438;12779
data,1183240800000,2303;2858;12779
data,1193871600000,2303;945;12779
data,1193871600000,2303;1420;12779
data,1298934000000,2303;542;12779
data,1170284400000,2303;209;12780
data,1177970400000,2303;2848;12780
data,1201820400000,2303;800;12781
data,1272664800000,2303;716;12781
data,1259622000000,2303;12998;12781
data,1304689007290,2303;16843;12781
data,1238536800000,2303;6189;12782
data,1283292000000,2303;709;12782
data,1188597600000,2303;993;12783
data,1293836400000,2303;10560;12783
data,1249077600000,2303;1090;12783
data,1270072800000,2303;5163;12783
data,1238536800000,2303;11515;12783
data,1285884000000,2303;7248;12783
data,1238536800000,2303;4853;12783
data,1188597600000,2303;162;12783
data,1143842400000,2303;3886;12783
data,1251756000000,2303;1256;12783
data,1254348000000,2303;4545;12783
data,1275343200000,2303;1638;12783
data,1283292000000,2303;1242;12784
data,1196463600000,2303;17613;12784
data,1259622000000,2303;6750;12784
data,1291158000000,2303;8710;12785
data,1222812000000,2303;15326;12785
data,1185919200000,2303;3029;12785
data,1228086000000,2303;918;12786
data,1304698352962,2303;6348;12786
data,1230764400000,2303;1099;12787
data,1304934670420,2303;5124;12787
data,1283292000000,2303;386;12788
data,1238536800000,2303;99;12788
data,1272664800000,2303;1803;12789
data,1191189600000,2303;951;12789
data,1159653600000,2303;2607;12789
data,1304700074601,2303;17189;12789
data,1298934000000,2303;13214;12789
data,1270072800000,2303;10513;12789
data,1262300400000,2303;15815;12789
data,1177970400000,2303;5301;12790
data,1230764400000,2303;687;12791
data,1241128800000,2303;15375;12791
data,1270072800000,2303;386;12792
data,1251756000000,2303;16855;12792
data,1291158000000,2303;14622;12792
data,1214863200000,2303;5924;12792
data,1191189600000,2303;2083;12792
data,1246399200000,2303;4468;12792
data,1304608261643,2303;2633;12792
data,1291158000000,2303;441;12793
data,1196463600000,2303;3200;12793
data,1209592800000,2303;9585;12793
data,1214863200000,2303;2082;12793
data,1257030000000,2303;3712;12793
data,1296514800000,2303;3341;12793
data,1220220000000,2303;7914;12794
data,1272664800000,2303;11927;12794
data,1183240800000,2304;6616;12794
data,1243807200000,2304;12621;12794
data,1230764400000,2304;7744;12794
data,1238536800000,2304;5914;12794
data,1285884000000,2304;16708;12794
data,1280613600000,2304;4153;12794
data,1220220000000,2304;728;12795
data,1217541600000,2304;11301;12795
data,1304690128987,2304;209;12796
data,1277935200000,2304;5016;12796
data,1238536800000,2304;4919;12796
data,1259622000000,2304;5809;12796
data,1220220000000,2304;3109;12797
data,1204326000000,2304;2744;12797
data,1275343200000,2304;2220;12798
data,1280613600000,2304;2579;12798
data,1204326000000,2304;3677;12798
data,1235862000000,2304;15842;12798
data,1175378400000,2304;6806;12798
data,1238536800000,2304;5629;12798
data,1249077600000,2304;4209;12798
data,1262300400000,2304;4549;12798
data,1220220000000,2304;2558;12798
data,1122847200000,2304;10899;12798
data,1209592800000,2304;96;12799
data,1222812000000,2304;408;12799
data,1228086000000,2304;233;12799
data,1277935200000,2304;959;12799
data,1222812000000,2304;10412;12799
data,1191189600000,2304;15533;12799
data,1151704800000,2304;10038;12799
data,1285884000000,2304;2614;12799
data,1199142000000,2304;1590;12799
data,1304941497448,2304;15322;12799
data,1275343200000,2304;300;12800
data,1272664800000,2304;10125;12800
data,1233442800000,2304;1220;12800
data,1267398000000,2304;1383;12801
data,1293836400000,2304;67;12802
data,1275343200000,2304;2715;12802
data,1298934000000,2304;84;12803
data,1220220000000,2304;1757;12803
data,1259622000000,2304;8550;12803
data,1170284400000,2304;17965;12803
data,1143842400000,2304;2387;12803
data,1304934717026,2304;5410;12803
data,1288566000000,2304;320;12803
data,1249077600000,2304;4875;12803
data,1251756000000,2304;4704;12803
data,1291158000000,2304;1854;12803
data,1225494000000,2304;525;12804
data,1264978800000,2304;2848;12804
data,1243807200000,2304;10487;12805
data,1249077600000,2304;13716;12805
data,1264978800000,2304;1413;12806
data,1272664800000,2304;6634;12806
data,1285884000000,2304;517;12807
data,1293836400000,2304;7248;12807
data,1193871600000,2304;3603;12807
data,1162335600000,2304;6120;12807
data,1249077600000,2304;8549;12807
data,1230764400000,2304;10174;12807
data,1228086000000,2304;1097;12807
data,1180648800000,2304;6581;12808
data,1235862000000,2304;748;12808
data,1183240800000,2304;6429;12808
data,1228086000000,2304;612;12809
data,1162335600000,2304;8808;12810
data,1270072800000,2304;17613;12810
data,1283292000000,2304;292;12811
data,1209592800000,2304;3768;12812
data,1212271200000,2304;17565;12812
data,1291158000000,2304;2738;12813
data,1249077600000,2304;9913;12813
data,1209592800000,2304;4153;12814
data,1204326000000,2304;1369;12815
data,1277935200000,2304;190;12815
data,1277935200000,2304;3985;12815
data,1283292000000,2304;386;12815
data,1183240800000,2304;9437;12815
data,1191189600000,2304;333;12815
data,1233442800000,2304;328;12815
data,1180648800000,2304;99;12816
data,1136070000000,2304;2853;12816
data,1233442800000,2304;1486;12816
data,1225494000000,2304;5194;12816
data,1212271200000,2304;6959;12816
data,1233442800000,2304;9485;12816
data,1212271200000,2304;861;12816
data,1175378400000,2304;808;12816
data,1162335600000,2304;1416;12816
data,1241128800000,2304;1460;12816
data,1233442800000,2304;88;12816
data,1251756000000,2304;7190;12816
data,1228086000000,2304;8884;12816
data,1175378400000,2304;9433;12816
data,1285884000000,2304;10110;12816
data,1212271200000,2304;1395;12816
data,1143842400000,2304;11765;12816
data,1214863200000,2304;11102;12816
data,1272664800000,2304;333;12817
data,1272664800000,2304;952;12818
data,1296514800000,2304;4126;12818
data,1201820400000,2305;8884;12818
data,1196463600000,2305;4671;12818
data,1267398000000,2305;1835;12818
data,1291158000000,2305;3587;12818
data,1230764400000,2305;228;12818
data,1249077600000,2305;58;12818
data,1162335600000,2305;15660;12818
data,1191189600000,2305;3104;12818
data,1172703600000,2305;622;12819
data,1304932834258,2305;5670;12819
data,1193871600000,2306;3762;12819
data,1246399200000,2306;5381;12819
data,1191189600000,2306;14097;12819
data,1246399200000,2306;16754;12819
data,1254348000000,2306;2941;12819
data,1222812000000,2306;8497;12819
data,1288566000000,2306;468;12819
data,1199142000000,2306;611;12819
data,1296514800000,2306;6693;12819
data,1146434400000,2306;808;12819
data,1220220000000,2306;13941;12819
data,1235862000000,2306;16906;12819
data,1272664800000,2306;2176;12820
data,1259622000000,2306;4087;12820
data,1280613600000,2306;192;12821
data,1241128800000,2306;15034;12821
data,1267398000000,2306;703;12821
data,1170284400000,2306;486;12822
data,1267398000000,2306;6919;12822
data,1183240800000,2306;6264;12822
data,1230764400000,2306;2732;12822
data,1196463600000,2306;668;12822
data,1288566000000,2306;962;12822
data,1288566000000,2306;1305;12822
data,1185919200000,2306;8912;12823
data,1217541600000,2306;6771;12823
data,1201820400000,2306;3067;12823
data,1291158000000,2306;14634;12823
data,1204326000000,2306;12011;12823
data,1230764400000,2306;3341;12823
data,1233442800000,2306;13102;12823
data,1272664800000,2306;461;12823
data,1201820400000,2306;2574;12824
data,1199142000000,2306;3219;12824
data,1275343200000,2306;707;12825
data,1122847200000,2306;1976;12825
data,1146434400000,2306;6614;12825
data,1304690149605,2306;10037;12825
data,1220220000000,2306;989;12825
data,1272664800000,2306;293;12825
data,1285884000000,2306;292;12826
data,1262300400000,2306;1857;12826
data,1133391600000,2306;18553;12826
data,1277935200000,2306;1081;12827
data,1243807200000,2306;8122;12827
data,1217541600000,2306;3563;12827
data,1257030000000,2306;18179;12827
data,1162335600000,2306;13847;12827
data,1225494000000,2306;634;12827
data,1298934000000,2306;1531;12827
data,1262300400000,2306;1079;12828
data,1170284400000,2306;5638;12828
data,1180648800000,2306;2455;12828
data,1228086000000,2306;7;12829
data,1277935200000,2306;907;12830
data,1272664800000,2306;13645;12830
data,1267398000000,2306;2083;12830
data,1298934000000,2306;4179;12830
data,1241128800000,2306;187;12830
data,1167606000000,2306;11739;12830
data,1243807200000,2306;1895;12830
data,1288566000000,2306;10650;12830
data,1304935907926,2306;1738;12830
data,1238536800000,2306;13257;12830
data,1207000800000,2306;6499;12830
data,1298934000000,2306;2745;12830
data,1146434400000,2306;2175;12830
data,1228086000000,2306;1620;12830
data,1288566000000,2306;14093;12830
data,1243807200000,2306;966;12831
data,1275343200000,2306;630;12831
data,1251756000000,2306;1694;12831
data,1254348000000,2306;703;12832
data,1264978800000,2306;12141;12832
data,1241128800000,2306;6403;12832
data,1304675808538,2306;7177;12833
data,1146434400000,2306;4435;12833
data,1251756000000,2306;4284;12833
data,1209592800000,2306;10082;12833
data,1151704800000,2306;6453;12833
data,1217541600000,2306;972;12833
data,1209592800000,2306;298;12834
data,1241128800000,2306;3689;12834
data,1235862000000,2306;4108;12834
data,1217541600000,2306;2835;12835
data,1230764400000,2306;2220;12836
data,1277935200000,2306;2666;12836
data,1272664800000,2306;3813;12836
data,1262300400000,2306;7253;12836
data,1225494000000,2306;5027;12837
data,1230764400000,2306;602;12837
data,1185919200000,2306;511;12837
data,1170284400000,2306;7667;12838
data,1304674217919,2306;288;12839
data,1201820400000,2306;1188;12839
data,1270072800000,2306;2533;12839
data,1167606000000,2306;258;12839
data,1193871600000,2306;51;12840
data,1277935200000,2306;16859;12840
data,1235862000000,2306;2044;12841
data,1188597600000,2306;11416;12841
data,1238536800000,2306;311;12841
data,1183240800000,2306;5728;12841
data,1277935200000,2306;9063;12841
data,1238536800000,2306;10413;12841
data,1185919200000,2306;4472;12841
data,1304936070652,2306;9048;12841
data,1220220000000,2306;7859;12841
data,1243807200000,2306;18009;12841
data,1283292000000,2306;4284;12841
data,1209592800000,2306;715;12841
data,1283292000000,2306;864;12841
data,1251756000000,2306;969;12842
data,1225494000000,2306;10517;12842
data,1243807200000,2306;13344;12842
data,1170284400000,2306;977;12842
data,1125525600000,2306;10092;12842
data,1257030000000,2306;5267;12842
data,1262300400000,2306;3386;12842
data,1241128800000,2306;11792;12843
data,1254348000000,2306;2069;12843
data,1272664800000,2306;5165;12843
data,1275343200000,2306;4520;12843
data,1175378400000,2306;2531;12843
data,1277935200000,2306;4230;12844
data,1233442800000,2306;403;12845
data,1191189600000,2306;8196;12845
data,1259622000000,2307;11782;12845
data,1296514800000,2307;6953;12845
data,1296514800000,2307;468;12846
data,1204326000000,2307;157;12847
data,1204326000000,2307;8870;12847
data,1277935200000,2307;9658;12847
data,1238536800000,2307;17713;12847
data,1230764400000,2307;12783;12847
data,1214863200000,2307;8690;12847
data,1207000800000,2307;14569;12847
data,1164927600000,2307;3616;12847
data,1280613600000,2307;4850;12847
data,1225494000000,2307;6795;12847
data,1246399200000,2307;14250;12847
data,1230764400000,2307;2792;12847
data,1264978800000,2307;1075;12848
data,1238536800000,2307;11286;12848
data,1304674030554,2307;1081;12848
data,1254348000000,2307;4821;12848
data,1222812000000,2307;14208;12848
data,1233442800000,2307;11570;12848
data,1280613600000,2307;898;12848
data,1235862000000,2307;10163;12848
data,1141167600000,2307;724;12849
data,1251756000000,2307;1709;12849
data,1272664800000,2307;4118;12850
data,1270072800000,2307;1246;12851
data,1243807200000,2307;295;12852
data,1264978800000,2307;7;12853
data,1209592800000,2307;211;12854
data,1220220000000,2307;15260;12854
data,1157061600000,2307;10715;12854
data,1225494000000,2307;13452;12854
data,1162335600000,2307;7514;12854
data,1164927600000,2308;2554;12854
data,1212271200000,2308;16370;12854
data,1288566000000,2308;8779;12854
data,1228086000000,2308;18191;12854
data,1280613600000,2308;207;12855
data,1209592800000,2308;1400;12856
data,1122847200000,2308;2083;12856
data,1291158000000,2308;67;12857
data,1159653600000,2308;1122;12857
data,1133391600000,2308;3341;12858
data,1162335600000,2308;15974;12858
data,1267398000000,2308;311;12858
data,1275343200000,2308;1242;12859
data,1288566000000,2308;2838;12859
data,1196463600000,2308;1814;12859
