´úÂëÃ»ÓĞĞŞ¸Ä¹ı£¬ÔËĞĞ²»µ½Ê®·ÖÖÓ
New Run at  12/22/2016 15:49:04
, Time, RandomReward; LinUCBReward; 
data,1262300400000,1687;44;9087
data,1214863200000,1687;1537;9087
data,1201820400000,1687;945;9087
data,1254348000000,1687;11405;9087
data,1191189600000,1687;292;9088
data,1172703600000,1687;5467;9088
data,1243807200000,1687;6771;9088
data,1151704800000,1687;1810;9089
data,1204326000000,1687;15446;9089
data,1267398000000,1687;11100;9089
data,1272664800000,1687;8960;9089
data,1257030000000,1687;13472;9089
data,1243807200000,1687;7288;9089
data,1170284400000,1687;1303;9090
data,1199142000000,1687;13485;9090
data,1209592800000,1687;1073;9091
data,1212271200000,1687;1732;9092
data,1288566000000,1687;4792;9092
data,1293836400000,1687;2265;9092
data,1222812000000,1687;6987;9092
data,1277935200000,1687;3309;9092
data,1280613600000,1687;8392;9092
data,1249077600000,1688;227;9093
data,1293836400000,1688;5381;9093
data,1235862000000,1688;13393;9093
data,1196463600000,1688;6708;9093
data,1220220000000,1688;1423;9094
data,1228086000000,1688;707;9095
data,1196463600000,1688;68;9096
data,1283292000000,1688;8017;9096
data,1249077600000,1688;18387;9096
data,1296514800000,1688;3250;9096
data,1146434400000,1688;12816;9096
data,1162335600000,1688;10227;9096
data,1199142000000,1688;6223;9097
data,1214863200000,1688;8595;9097
data,1296514800000,1688;1809;9097
data,1128117600000,1688;7112;9097
data,1230764400000,1688;291;9098
data,1243807200000,1688;1468;9098
data,1270072800000,1688;13311;9098
data,1257030000000,1688;7275;9098
data,1214863200000,1688;2838;9098
data,1128117600000,1688;1377;9099
data,1201820400000,1688;5785;9100
data,1235862000000,1688;3947;9101
data,1212271200000,1688;7382;9102
data,1193871600000,1688;17956;9102
data,1233442800000,1688;229;9103
data,1204326000000,1688;11378;9103
data,1288566000000,1688;89;9104
data,1257030000000,1688;16363;9104
data,1262300400000,1688;10535;9105
data,1241128800000,1688;14971;9105
data,1230764400000,1688;13622;9105
data,1228086000000,1688;9974;9106
data,1272664800000,1688;5437;9106
data,1212271200000,1688;2851;9106
data,1214863200000,1688;2614;9106
data,1204326000000,1688;12648;9106
data,1209592800000,1688;8648;9106
data,1230764400000,1688;12890;9106
data,1288566000000,1688;4166;9106
data,1249077600000,1688;5382;9107
data,1225494000000,1688;9969;9107
data,1207000800000,1688;16169;9107
data,1298934000000,1688;2442;9108
data,1183240800000,1688;13213;9108
data,1257030000000,1688;15999;9108
data,1204326000000,1688;5636;9108
data,1267398000000,1688;13123;9108
data,1251756000000,1688;11371;9108
data,1280613600000,1688;11833;9108
data,1275343200000,1688;2782;9108
data,1204326000000,1688;2100;9108
data,1238536800000,1688;1081;9109
data,1122847200000,1688;2198;9109
data,1270072800000,1688;11488;9109
data,1277935200000,1688;998;9109
data,1199142000000,1688;3735;9109
data,1298934000000,1688;3068;9109
data,1217541600000,1688;4132;9109
data,1288566000000,1688;713;9109
data,1212271200000,1688;4349;9109
data,1207000800000,1688;11567;9109
data,1201820400000,1688;1590;9109
data,1214863200000,1688;205;9110
data,1233442800000,1688;359;9110
data,1283292000000,1688;13845;9110
data,1280613600000,1688;7076;9110
data,1199142000000,1688;615;9110
data,1183240800000,1688;1379;9110
data,1230764400000,1688;4979;9110
data,1212271200000,1688;3361;9110
data,1298934000000,1688;714;9110
data,1222812000000,1688;2786;9111
data,1230764400000,1688;3316;9111
data,1122847200000,1688;4906;9111
data,1296514800000,1688;15192;9111
data,1138748400000,1688;892;9112
data,1264978800000,1688;2559;9112
data,1188597600000,1688;16911;9112
data,1209592800000,1688;4177;9113
data,1267398000000,1688;7828;9113
data,1209592800000,1688;1507;9113
data,1275343200000,1688;7279;9113
data,1146434400000,1688;13910;9113
data,1264978800000,1689;189;9114
data,1214863200000,1689;2795;9114
data,1280613600000,1689;16184;9114
data,1285884000000,1689;18229;9115
data,1233442800000,1689;6179;9115
data,1167606000000,1689;10163;9115
data,1272664800000,1689;298;9116
data,1304693870657,1689;72;9117
data,1214863200000,1689;4333;9117
data,1238536800000,1689;735;9117
data,1141167600000,1689;1814;9117
data,1209592800000,1689;832;9117
data,1183240800000,1689;16707;9117
data,1217541600000,1689;13621;9117
data,1146434400000,1689;18052;9117
data,1225494000000,1689;70;9118
data,1262300400000,1689;949;9119
data,1207000800000,1689;2682;9119
data,1151704800000,1689;4125;9120
data,1285884000000,1689;67;9121
data,1304599043552,1689;3244;9121
data,1254348000000,1689;7125;9121
data,1220220000000,1689;2096;9122
data,1304705413484,1689;3889;9123
data,1222812000000,1689;301;9124
data,1162335600000,1689;6819;9125
data,1259622000000,1689;1195;9125
data,1185919200000,1689;4866;9125
data,1204326000000,1689;625;9125
data,1267398000000,1689;8546;9126
data,1241128800000,1689;1424;9127
data,1272664800000,1689;93;9127
data,1193871600000,1690;6736;9128
data,1222812000000,1690;4704;9128
data,1228086000000,1690;6287;9129
data,1304669246248,1690;13849;9129
data,1149112800000,1690;78;9129
data,1230764400000,1690;4179;9129
data,1270072800000,1690;5176;9129
data,1293836400000,1690;1281;9130
data,1280613600000,1690;3610;9130
data,1272664800000,1691;526;9131
data,1193871600000,1691;3767;9132
data,1262300400000,1691;13419;9132
data,1285884000000,1691;15300;9132
data,1249077600000,1691;3590;9132
data,1304600318330,1691;15365;9132
data,1283292000000,1691;15865;9132
data,1233442800000,1691;6165;9132
data,1220220000000,1691;2624;9133
data,1228086000000,1691;3466;9134
data,1230764400000,1691;6117;9134
data,1243807200000,1691;6324;9134
data,1304689086062,1691;2548;9135
data,1159653600000,1691;5072;9136
data,1270072800000,1691;6165;9136
data,1193871600000,1691;4514;9136
data,1270072800000,1691;16141;9136
data,1136070000000,1691;295;9136
data,1238536800000,1691;18115;9136
data,1233442800000,1691;9913;9136
data,1212271200000,1691;3056;9136
data,1233442800000,1691;2083;9137
data,1193871600000,1691;10909;9137
data,1280613600000,1691;3886;9137
data,1243807200000,1691;808;9138
data,1246399200000,1691;10596;9138
data,1243807200000,1691;15064;9138
data,1304667920216,1691;2054;9138
data,1264978800000,1691;3998;9138
data,1249077600000,1692;13102;9138
data,1293836400000,1692;4346;9138
data,1207000800000,1692;157;9139
data,1193871600000,1692;8800;9139
data,1220220000000,1692;536;9139
data,1204326000000,1692;70;9140
data,1251756000000,1692;6861;9140
data,1230764400000,1692;3376;9141
data,1183240800000,1692;226;9142
data,1246399200000,1692;2835;9143
data,1259622000000,1692;8563;9144
data,1257030000000,1692;6179;9144
data,1191189600000,1692;574;9144
data,1204326000000,1692;2559;9145
data,1251756000000,1692;317;9146
data,1277935200000,1693;10908;9146
data,1264978800000,1693;15370;9146
data,1220220000000,1693;2629;9147
data,1241128800000,1693;3620;9148
data,1304599347653,1693;8073;9148
data,1175378400000,1693;9115;9148
data,1298934000000,1693;461;9149
data,1230764400000,1693;1406;9149
data,1257030000000,1693;9544;9149
data,1280613600000,1693;382;9149
data,1217541600000,1693;489;9149
data,1275343200000,1693;9934;9150
data,1259622000000,1693;53;9151
data,1209592800000,1693;6618;9152
data,1162335600000,1693;1001;9153
data,1233442800000,1693;206;9154
data,1230764400000,1693;13507;9154
data,1272664800000,1693;5099;9154
data,1254348000000,1693;1203;9154
data,1235862000000,1693;4369;9154
data,1222812000000,1693;1413;9155
data,1233442800000,1693;3196;9156
data,1188597600000,1693;3451;9156
data,1283292000000,1693;5302;9156
data,1214863200000,1693;1345;9156
data,1214863200000,1693;9440;9156
data,1270072800000,1693;789;9156
data,1267398000000,1693;1106;9157
data,1212271200000,1693;13454;9158
data,1228086000000,1693;12199;9158
data,1304705522902,1693;16139;9158
data,1259622000000,1693;159;9159
data,1235862000000,1693;730;9159
data,1288566000000,1693;15637;9159
data,1277935200000,1693;157;9160
data,1270072800000,1693;3067;9160
data,1272664800000,1693;15751;9161
data,1196463600000,1693;2933;9161
data,1291158000000,1693;1106;9161
data,1254348000000,1693;13846;9162
data,1225494000000,1693;5665;9163
data,1207000800000,1693;1270;9163
data,1270072800000,1693;1424;9164
data,1243807200000,1693;13446;9164
data,1217541600000,1694;12903;9164
data,1167606000000,1694;644;9164
data,1230764400000,1694;6997;9164
data,1193871600000,1694;12661;9164
data,1204326000000,1694;2901;9164
data,1275343200000,1694;9330;9164
data,1212271200000,1694;989;9164
data,1222812000000,1694;5052;9164
data,1293836400000,1694;993;9164
data,1257030000000,1694;815;9164
data,1193871600000,1694;5254;9164
data,1177970400000,1694;9414;9164
data,1241128800000,1694;1990;9164
data,1293836400000,1694;5672;9164
data,1272664800000,1694;1253;9164
data,1272664800000,1694;5181;9165
data,1222812000000,1694;2345;9165
data,1235862000000,1694;13270;9165
data,1238536800000,1694;1892;9166
data,1257030000000,1694;12385;9166
data,1291158000000,1694;5590;9166
data,1259622000000,1694;15949;9166
data,1167606000000,1694;9261;9166
data,1254348000000,1694;61;9166
data,1191189600000,1694;4952;9166
data,1293836400000,1694;3955;9166
data,1288566000000,1694;748;9167
data,1175378400000,1694;1547;9167
data,1280613600000,1694;1203;9167
data,1217541600000,1695;8418;9167
data,1233442800000,1695;13171;9167
data,1246399200000,1695;1835;9168
data,1164927600000,1695;9523;9168
data,1209592800000,1695;1106;9168
data,1217541600000,1695;6353;9168
data,1233442800000,1695;5325;9169
data,1199142000000,1695;7343;9170
data,1220220000000,1695;4270;9171
data,1270072800000,1695;198;9172
data,1275343200000,1695;1247;9172
data,1246399200000,1695;71;9172
data,1254348000000,1695;930;9173
data,1217541600000,1695;4799;9173
data,1233442800000,1695;6225;9174
data,1267398000000,1695;1826;9174
data,1136070000000,1695;5123;9174
data,1272664800000,1695;875;9175
data,1225494000000,1696;487;9175
data,1228086000000,1696;2432;9175
data,1201820400000,1696;732;9176
data,1193871600000,1696;30;9176
data,1254348000000,1696;1444;9177
data,1251756000000,1696;4701;9177
data,1193871600000,1696;11412;9177
data,1177970400000,1696;8594;9177
data,1183240800000,1696;14443;9177
data,1199142000000,1696;18735;9177
data,1159653600000,1696;10069;9177
data,1191189600000,1696;2830;9177
data,1214863200000,1696;15610;9177
data,1207000800000,1696;1099;9177
data,1291158000000,1696;6722;9178
data,1280613600000,1696;4773;9179
data,1246399200000,1696;64;9180
data,1264978800000,1696;7331;9180
data,1217541600000,1696;17872;9180
data,1209592800000,1696;2898;9180
data,1251756000000,1696;12135;9180
data,1288566000000,1696;13208;9180
data,1204326000000,1696;5660;9180
data,1204326000000,1696;13910;9181
data,1228086000000,1696;1926;9181
data,1193871600000,1696;10597;9181
data,1262300400000,1696;1118;9182
data,1285884000000,1696;11068;9182
data,1233442800000,1696;15575;9182
data,1185919200000,1696;17760;9182
data,1241128800000,1696;810;9182
data,1272664800000,1696;11703;9182
data,1288566000000,1696;11701;9182
data,1220220000000,1696;2757;9183
data,1262300400000,1696;1278;9183
data,1122847200000,1696;11654;9183
data,1288566000000,1696;4406;9183
data,1220220000000,1696;5233;9183
data,1183240800000,1696;12288;9183
data,1217541600000,1696;1006;9184
data,1277935200000,1697;548;9184
data,1264978800000,1697;14638;9184
data,1238536800000,1697;1058;9184
data,1283292000000,1697;30;9185
data,1191189600000,1697;6570;9185
data,1254348000000,1697;6186;9185
data,1191189600000,1697;13742;9185
data,1296514800000,1697;10305;9186
data,1267398000000,1697;8168;9186
data,1243807200000,1697;5039;9186
data,1214863200000,1697;16010;9186
data,1270072800000,1697;11562;9187
data,1222812000000,1697;6528;9187
data,1183240800000,1697;6558;9187
data,1167606000000,1698;10064;9187
data,1228086000000,1698;4852;9187
data,1283292000000,1698;5045;9187
data,1272664800000,1698;172;9187
data,1167606000000,1698;13354;9187
data,1246399200000,1698;8421;9187
data,1233442800000,1698;7113;9187
data,1193871600000,1698;9351;9188
data,1228086000000,1698;2896;9188
data,1288566000000,1698;2104;9189
data,1207000800000,1698;11345;9189
data,1238536800000,1698;6582;9190
data,1217541600000,1698;16973;9190
data,1270072800000,1698;969;9191
data,1291158000000,1698;292;9192
data,1230764400000,1698;4707;9193
data,1270072800000,1698;18599;9193
data,1296514800000,1698;4300;9193
data,1241128800000,1698;1885;9193
data,1304603110274,1698;12826;9193
data,1175378400000,1698;717;9193
data,1180648800000,1698;1891;9194
data,1222812000000,1698;5420;9194
data,1288566000000,1698;7193;9194
data,1143842400000,1698;11637;9194
data,1241128800000,1698;1886;9194
data,1228086000000,1698;7017;9194
data,1230764400000,1698;1639;9194
data,1246399200000,1698;4132;9194
data,1220220000000,1698;3920;9195
data,1275343200000,1698;8933;9195
data,1196463600000,1698;8695;9195
data,1201820400000,1698;7358;9195
data,1291158000000,1698;64;9196
data,1138748400000,1698;991;9197
data,1122847200000,1698;13452;9197
data,1222812000000,1698;8048;9197
data,1275343200000,1698;11973;9197
data,1191189600000,1698;15114;9197
data,1191189600000,1698;16906;9197
data,1228086000000,1698;3213;9197
data,1293836400000,1698;15597;9197
data,1220220000000,1698;2346;9197
data,1209592800000,1698;2013;9197
data,1141167600000,1699;898;9198
data,1235862000000,1699;10982;9198
data,1188597600000,1699;10981;9198
data,1246399200000,1699;18382;9198
data,1225494000000,1699;444;9199
data,1230764400000,1699;985;9199
data,1293836400000,1699;2039;9200
data,1220220000000,1699;3703;9201
data,1283292000000,1699;475;9202
data,1196463600000,1699;9321;9203
data,1304671583910,1699;2139;9203
data,1164927600000,1699;864;9203
data,1262300400000,1699;2454;9204
data,1217541600000,1699;4172;9204
data,1243807200000,1699;10996;9204
data,1204326000000,1699;9457;9204
data,1214863200000,1699;157;9205
data,1241128800000,1699;846;9206
data,1175378400000,1699;2937;9206
data,1235862000000,1699;1835;9207
data,1251756000000,1699;295;9208
data,1254348000000,1699;3562;9209
data,1291158000000,1699;2093;9209
data,1212271200000,1699;11263;9209
data,1280613600000,1699;55;9210
data,1259622000000,1699;14852;9210
data,1222812000000,1699;8800;9211
data,1199142000000,1699;2206;9212
data,1214863200000,1699;997;9213
data,1151704800000,1699;6308;9213
data,1267398000000,1699;8837;9214
data,1243807200000,1699;18159;9214
data,1228086000000,1699;2437;9214
data,1196463600000,1699;7275;9214
data,1293836400000,1699;2630;9214
data,1217541600000,1699;3255;9214
data,1280613600000,1699;1008;9215
data,1220220000000,1699;386;9215
data,1283292000000,1699;13915;9215
data,1193871600000,1699;211;9216
data,1280613600000,1699;4179;9216
data,1277935200000,1700;11517;9216
data,1217541600000,1700;11795;9216
data,1249077600000,1700;11927;9216
data,1275343200000,1700;2848;9216
data,1133391600000,1700;165;9216
data,1191189600000,1700;53;9217
data,1183240800000,1700;5441;9217
data,1217541600000,1700;8802;9218
data,1288566000000,1700;212;9218
data,1238536800000,1700;5804;9219
data,1283292000000,1700;546;9220
data,1228086000000,1700;15300;9220
data,1164927600000,1700;5838;9220
data,1246399200000,1700;58;9221
data,1238536800000,1700;1036;9221
data,1154383200000,1700;7864;9221
data,1288566000000,1700;851;9221
data,1296514800000,1700;5509;9221
data,1249077600000,1700;9369;9221
data,1220220000000,1700;1731;9222
data,1264978800000,1700;1611;9222
data,1233442800000,1700;11460;9222
data,1291158000000,1700;4002;9222
data,1249077600000,1700;1418;9222
data,1298934000000,1700;319;9222
data,1196463600000,1700;8273;9222
data,1172703600000,1700;5429;9222
data,1175378400000,1700;2101;9222
data,1217541600000,1701;13430;9222
data,1251756000000,1701;3258;9222
data,1296514800000,1701;11080;9222
data,1246399200000,1701;4928;9222
data,1254348000000,1701;8291;9222
data,1172703600000,1701;12124;9222
data,1188597600000,1701;609;9222
data,1212271200000,1701;13713;9222
data,1238536800000,1701;12736;9222
data,1209592800000,1701;12508;9222
data,1235862000000,1701;10761;9222
data,1283292000000,1701;885;9222
data,1304702087045,1701;7075;9222
data,1175378400000,1701;3523;9223
data,1243807200000,1701;15167;9223
data,1304596456112,1701;1079;9224
data,1225494000000,1701;2941;9224
data,1280613600000,1701;1416;9225
data,1277935200000,1701;7935;9226
data,1164927600000,1701;9862;9226
data,1233442800000,1701;1407;9226
data,1154383200000,1701;7193;9226
data,1220220000000,1701;15984;9226
data,1235862000000,1701;1015;9226
data,1283292000000,1701;14133;9226
data,1183240800000,1701;15201;9226
data,1272664800000,1701;630;9226
data,1222812000000,1701;13211;9226
data,1188597600000,1701;10146;9226
data,1291158000000,1701;9666;9226
data,1183240800000,1701;4351;9226
data,1204326000000,1701;7818;9226
data,1277935200000,1701;14969;9226
data,1217541600000,1701;958;9226
data,1251756000000,1701;6016;9226
data,1249077600000,1701;2006;9227
data,1277935200000,1701;1170;9227
data,1275343200000,1702;6240;9228
data,1243807200000,1702;1073;9229
data,1241128800000,1702;11795;9229
data,1249077600000,1702;3414;9229
data,1246399200000,1702;11034;9229
data,1283292000000,1702;2571;9229
data,1222812000000,1702;8217;9229
data,1291158000000,1702;82;9229
data,1272664800000,1702;6257;9229
data,1283292000000,1702;15055;9229
data,1230764400000,1702;4369;9229
data,1235862000000,1702;17570;9229
data,1257030000000,1702;1047;9230
data,1138748400000,1702;11425;9230
data,1288566000000,1702;13036;9230
data,1157061600000,1702;11886;9230
data,1275343200000,1702;15344;9230
data,1304603615089,1702;12292;9230
data,1291158000000,1702;10943;9230
data,1285884000000,1702;5302;9230
data,1262300400000,1702;4944;9231
data,1220220000000,1702;3264;9232
data,1264978800000,1702;418;9233
data,1270072800000,1702;420;9234
data,1162335600000,1702;11277;9234
data,1199142000000,1702;1031;9234
data,1191189600000,1702;288;9234
data,1254348000000,1702;15371;9234
data,1304596459101,1702;67;9234
data,1283292000000,1702;14634;9234
data,1225494000000,1703;7056;9235
data,1249077600000,1703;7076;9236
data,1267398000000,1703;7824;9236
data,1257030000000,1703;197;9237
data,1162335600000,1703;1600;9237
data,1241128800000,1703;5310;9238
data,1207000800000,1703;2102;9239
data,1222812000000,1703;2444;9239
data,1212271200000,1703;5988;9239
data,1285884000000,1703;701;9240
data,1209592800000,1704;8933;9240
data,1257030000000,1705;4604;9240
data,1264978800000,1705;7727;9240
data,1254348000000,1705;6324;9240
data,1249077600000,1705;11146;9240
data,1264978800000,1705;4105;9240
data,1204326000000,1705;4543;9240
data,1280613600000,1705;11139;9240
data,1217541600000,1705;7791;9241
data,1270072800000,1705;1907;9242
data,1270072800000,1705;12356;9242
data,1259622000000,1705;18332;9242
data,1167606000000,1705;7934;9242
data,1270072800000,1705;6365;9242
data,1170284400000,1705;954;9243
data,1235862000000,1705;9905;9243
data,1196463600000,1705;7407;9243
data,1275343200000,1705;6186;9243
data,1141167600000,1705;5309;9243
data,1180648800000,1705;2509;9243
data,1209592800000,1705;418;9244
data,1280613600000,1705;2082;9244
data,1259622000000,1705;16582;9244
data,1304600323738,1705;5233;9244
data,1270072800000,1705;6348;9244
data,1296514800000,1705;999;9244
data,1157061600000,1705;152;9245
data,1238536800000,1705;362;9246
data,1217541600000,1705;554;9246
data,1230764400000,1705;15038;9247
data,1267398000000,1705;2143;9247
data,1267398000000,1705;1768;9247
data,1222812000000,1705;7116;9248
data,1183240800000,1705;868;9249
data,1298934000000,1705;95;9249
data,1262300400000,1705;3566;9249
data,1214863200000,1705;85;9250
data,1262300400000,1705;58;9251
data,1280613600000,1705;4252;9251
data,1212271200000,1705;18647;9252
data,1167606000000,1705;11918;9252
data,1138748400000,1705;4784;9253
data,1275343200000,1705;5035;9253
data,1196463600000,1705;14973;9253
data,1149112800000,1705;994;9254
data,1196463600000,1705;15327;9254
data,1201820400000,1705;8513;9254
data,1201820400000,1705;12364;9254
data,1204326000000,1705;1892;9254
data,1146434400000,1705;6446;9254
data,1249077600000,1705;13267;9254
data,1280613600000,1705;3086;9254
data,1191189600000,1705;2869;9255
data,1149112800000,1705;1019;9256
data,1233442800000,1705;498;9257
data,1204326000000,1705;9543;9257
data,1185919200000,1705;5486;9257
data,1298934000000,1705;3519;9257
data,1183240800000,1705;9305;9257
data,1304672901985,1705;1400;9257
data,1272664800000,1705;2654;9257
data,1233442800000,1705;18458;9257
data,1217541600000,1705;6742;9258
data,1183240800000,1705;15837;9258
data,1188597600000,1705;8247;9258
data,1233442800000,1705;9905;9258
data,1262300400000,1705;3415;9258
data,1217541600000,1705;14201;9258
data,1238536800000,1705;397;9258
data,1288566000000,1705;10067;9258
data,1180648800000,1705;17281;9258
data,1270072800000,1705;66;9259
data,1270072800000,1705;8019;9259
data,1149112800000,1705;1006;9260
data,1238536800000,1705;455;9261
data,1264978800000,1705;69;9261
data,1212271200000,1705;436;9262
data,1146434400000,1705;9969;9263
data,1175378400000,1705;1994;9264
data,1254348000000,1705;592;9264
data,1280613600000,1705;16843;9264
data,1304596429357,1705;1079;9265
data,1235862000000,1705;359;9265
data,1146434400000,1705;13690;9265
data,1272664800000,1705;545;9265
data,1291158000000,1705;3854;9265
data,1170284400000,1705;1810;9266
data,1293836400000,1705;13232;9266
data,1138748400000,1705;2437;9266
data,1285884000000,1705;5143;9267
data,1204326000000,1705;13809;9267
data,1238536800000,1705;9129;9267
data,1164927600000,1705;8754;9267
data,1235862000000,1705;16406;9267
data,1196463600000,1705;235;9268
data,1272664800000,1705;1416;9269
data,1214863200000,1705;16540;9269
data,1177970400000,1705;17577;9269
data,1146434400000,1705;13321;9269
data,1204326000000,1705;2546;9270
data,1257030000000,1705;6257;9270
data,1275343200000,1705;701;9271
data,1298934000000,1705;51;9272
data,1277935200000,1705;225;9273
data,1293836400000,1705;10583;9274
data,1288566000000,1705;574;9274
data,1185919200000,1705;9369;9274
data,1193871600000,1705;3813;9274
data,1217541600000,1705;11216;9274
data,1207000800000,1705;8781;9274
data,1238536800000,1705;298;9274
data,1220220000000,1705;9902;9274
data,1201820400000,1705;14955;9274
data,1243807200000,1705;5254;9274
data,1288566000000,1705;17577;9274
data,1246399200000,1705;12779;9274
data,1207000800000,1705;212;9275
data,1204326000000,1705;4617;9276
data,1141167600000,1705;439;9277
data,1304607876061,1705;1861;9277
data,1235862000000,1706;13888;9277
data,1264978800000,1706;16595;9277
data,1164927600000,1706;16560;9277
data,1228086000000,1706;267;9278
data,1235862000000,1706;621;9278
data,1249077600000,1706;18647;9278
data,1207000800000,1706;18256;9278
data,1220220000000,1706;14498;9278
data,1183240800000,1706;6913;9279
data,1262300400000,1706;3798;9279
data,1235862000000,1706;4161;9279
data,1280613600000,1706;2948;9279
data,1285884000000,1706;12284;9279
data,1228086000000,1706;7082;9279
data,1122847200000,1706;193;9280
data,1220220000000,1706;1203;9280
data,1220220000000,1706;1885;9280
data,1128117600000,1706;1256;9281
data,1298934000000,1706;2360;9282
data,1280613600000,1706;5639;9282
data,1285884000000,1706;8264;9282
data,1267398000000,1707;9970;9282
data,1230764400000,1707;15090;9282
data,1304701064152,1707;3588;9282
data,1241128800000,1707;14238;9282
data,1209592800000,1707;9479;9282
data,1293836400000,1707;1706;9282
data,1254348000000,1707;5715;9282
data,1304614258076,1707;14638;9282
data,1235862000000,1707;718;9282
data,1277935200000,1707;173;9283
data,1230764400000,1707;12022;9283
data,1291158000000,1707;1705;9284
data,1235862000000,1707;3834;9284
data,1235862000000,1707;10146;9284
data,1233442800000,1708;2996;9284
data,1298934000000,1708;412;9284
data,1285884000000,1708;7126;9284
data,1254348000000,1708;16570;9284
data,1293836400000,1708;13991;9284
data,1291158000000,1708;7107;9284
data,1277935200000,1708;4073;9284
data,1214863200000,1708;6073;9285
data,1283292000000,1708;12897;9285
data,1270072800000,1708;1247;9286
data,1254348000000,1708;8201;9286
data,1280613600000,1708;1820;9287
data,1199142000000,1708;1505;9288
data,1272664800000,1708;535;9288
data,1277935200000,1708;17713;9289
data,1304689060087,1708;289;9290
data,1293836400000,1708;1990;9291
data,1214863200000,1708;1603;9291
data,1254348000000,1708;13583;9291
data,1283292000000,1708;1937;9291
data,1188597600000,1708;9861;9292
data,1188597600000,1708;15087;9292
data,1280613600000,1708;4018;9292
data,1277935200000,1708;8951;9292
data,1254348000000,1708;2089;9292
data,1288566000000,1708;9330;9292
data,1177970400000,1708;15842;9292
data,1214863200000,1708;11283;9292
data,1285884000000,1708;436;9293
data,1270072800000,1708;16950;9293
data,1201820400000,1708;17825;9294
data,1264978800000,1708;3889;9294
data,1146434400000,1708;1795;9295
data,1291158000000,1708;10309;9296
data,1262300400000,1708;523;9297
data,1225494000000,1708;13854;9297
data,1264978800000,1708;861;9297
data,1304612485450,1708;1721;9297
data,1235862000000,1708;3528;9297
data,1283292000000,1708;1353;9297
data,1230764400000,1708;11518;9297
data,1228086000000,1708;11708;9297
data,1267398000000,1708;5476;9297
data,1288566000000,1708;6201;9297
data,1270072800000,1708;592;9297
data,1225494000000,1708;416;9297
data,1217541600000,1708;4979;9297
data,1277935200000,1708;11174;9297
data,1291158000000,1708;11703;9297
data,1214863200000,1708;2836;9298
data,1267398000000,1708;13069;9298
data,1298934000000,1708;1709;9298
data,1214863200000,1708;4228;9298
data,1214863200000,1708;193;9299
data,1264978800000,1708;1064;9299
data,1280613600000,1708;535;9300
data,1275343200000,1709;16995;9300
data,1291158000000,1709;1810;9300
data,1272664800000,1709;1689;9300
data,1277935200000,1709;9515;9300
data,1291158000000,1709;10976;9300
data,1188597600000,1709;5462;9300
data,1214863200000,1709;3437;9300
data,1196463600000,1710;1778;9300
data,1270072800000,1710;2852;9300
data,1254348000000,1710;2599;9300
data,1249077600000,1710;10202;9300
data,1243807200000,1710;12386;9300
data,1177970400000,1710;2895;9300
data,1257030000000,1710;13036;9300
data,1207000800000,1710;1188;9300
data,1257030000000,1710;58;9301
data,1235862000000,1710;1709;9301
data,1230764400000,1710;349;9302
data,1249077600000,1711;615;9303
data,1175378400000,1711;11731;9303
data,1296514800000,1711;11833;9303
data,1177970400000,1711;2765;9303
data,1188597600000,1711;11623;9303
data,1249077600000,1711;16628;9303
data,1222812000000,1712;332;9304
data,1262300400000,1712;15102;9304
data,1143842400000,1712;4474;9304
data,1196463600000,1712;11731;9304
data,1162335600000,1712;1505;9305
data,1225494000000,1712;5118;9305
data,1272664800000,1712;7133;9305
data,1122847200000,1712;1836;9306
data,1304596455014,1712;1065;9307
data,1272664800000,1712;9868;9307
data,1214863200000,1712;1119;9307
data,1191189600000,1712;3466;9308
data,1235862000000,1712;6778;9308
data,1188597600000,1712;10001;9308
data,1228086000000,1712;17932;9309
data,1285884000000,1713;910;9310
data,1228086000000,1713;310;9311
data,1235862000000,1713;7306;9311
data,1275343200000,1713;9451;9311
data,1280613600000,1713;12148;9311
data,1225494000000,1713;2055;9311
data,1298934000000,1713;7634;9311
data,1204326000000,1714;907;9312
data,1204326000000,1714;7074;9312
data,1220220000000,1714;4318;9312
data,1293836400000,1714;18209;9312
data,1164927600000,1714;8481;9312
data,1243807200000,1714;774;9312
data,1235862000000,1714;1943;9313
data,1241128800000,1714;1705;9314
data,1264978800000,1714;1249;9315
data,1222812000000,1714;296;9316
data,1222812000000,1714;3972;9316
data,1230764400000,1714;15815;9316
data,1235862000000,1714;6582;9316
data,1207000800000,1714;468;9317
data,1217541600000,1714;995;9318
data,1185919200000,1714;5586;9319
data,1241128800000,1714;12099;9319
data,1257030000000,1714;3588;9319
data,1283292000000,1714;11571;9319
data,1193871600000,1714;17885;9319
data,1259622000000,1714;267;9320
data,1264978800000,1714;5319;9320
data,1280613600000,1714;8264;9321
data,1264978800000,1714;835;9322
data,1304682150834,1714;4432;9323
data,1257030000000,1714;4877;9323
data,1235862000000,1714;686;9323
data,1262300400000,1714;18222;9323
data,1238536800000,1714;8196;9323
data,1241128800000,1714;227;9324
data,1293836400000,1715;6262;9324
data,1298934000000,1715;12777;9324
data,1246399200000,1715;7342;9324
data,1291158000000,1715;5151;9324
data,1249077600000,1715;12762;9324
data,1204326000000,1715;472;9325
data,1251756000000,1715;5901;9325
data,1270072800000,1715;18611;9325
data,1262300400000,1715;2954;9325
data,1267398000000,1715;2936;9325
data,1222812000000,1715;5503;9325
data,1291158000000,1715;458;9326
data,1220220000000,1715;13407;9326
